IATA,Centro,Nave,Tipo de Almacenamiento,Posicion,Tipo de Posicion,Division Horizontal,Piso,Pasillo,Columna,Altura,Largo,Alto,Ancho,Peso
RDI,A048,CD SARANDI NAVE 1,General,RAG044.10A,Rack,1,1,RAG,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG042.10A,Rack,1,1,RAG,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG040.10A,Rack,1,1,RAG,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG038.10A,Rack,1,1,RAG,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG036.10A,Rack,1,1,RAG,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG034.10A,Rack,1,1,RAG,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG032.10A,Rack,1,1,RAG,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG030.10A,Rack,1,1,RAG,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG028.10A,Rack,1,1,RAG,028,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG026.10A,Rack,1,1,RAG,026,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG024.10A,Rack,1,1,RAG,024,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG022.10A,Rack,1,1,RAG,022,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG020.10A,Rack,1,1,RAG,020,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG018.10A,Rack,1,1,RAG,018,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG016.10A,Rack,1,1,RAG,016,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG014.10A,Rack,1,1,RAG,014,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG012.10A,Rack,1,1,RAG,012,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG010.10A,Rack,1,1,RAG,010,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG008.10A,Rack,1,1,RAG,008,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG006.10A,Rack,1,1,RAG,006,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG004.10A,Rack,1,1,RAG,004,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG002.10A,Rack,1,1,RAG,002,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH045.10A,Rack,1,1,RAH,045,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH043.10A,Rack,1,1,RAH,043,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH041.10A,Rack,1,1,RAH,041,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH039.10A,Rack,1,1,RAH,039,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH037.10A,Rack,1,1,RAH,037,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH035.10A,Rack,1,1,RAH,035,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH033.10A,Rack,1,1,RAH,033,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH031.10A,Rack,1,1,RAH,031,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH029.10A,Rack,1,1,RAH,029,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH027.10A,Rack,1,1,RAH,027,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH025.10A,Rack,1,1,RAH,025,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH023.10A,Rack,1,1,RAH,023,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH021.10A,Rack,1,1,RAH,021,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH019.10A,Rack,1,1,RAH,019,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH017.10A,Rack,1,1,RAH,017,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH015.10A,Rack,1,1,RAH,015,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH013.10A,Rack,1,1,RAH,013,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH011.10A,Rack,1,1,RAH,011,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH009.10A,Rack,1,1,RAH,009,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH007.10A,Rack,1,1,RAH,007,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH003.10A,Rack,1,1,RAH,003,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH001.10A,Rack,1,1,RAH,001,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH044.10A,Rack,1,1,RAH,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH042.10A,Rack,1,1,RAH,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH040.10A,Rack,1,1,RAH,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH038.10A,Rack,1,1,RAH,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH036.10A,Rack,1,1,RAH,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH034.10A,Rack,1,1,RAH,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH032.10A,Rack,1,1,RAH,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH030.10A,Rack,1,1,RAH,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH028.10A,Rack,1,1,RAH,028,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH026.10A,Rack,1,1,RAH,026,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH024.10A,Rack,1,1,RAH,024,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH022.10A,Rack,1,1,RAH,022,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH020.10A,Rack,1,1,RAH,020,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH018.10A,Rack,1,1,RAH,018,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH016.10A,Rack,1,1,RAH,016,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH014.10A,Rack,1,1,RAH,014,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH012.10A,Rack,1,1,RAH,012,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH010.10A,Rack,1,1,RAH,010,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH008.10A,Rack,1,1,RAH,008,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH006.10A,Rack,1,1,RAH,006,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH004.10A,Rack,1,1,RAH,004,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH002.10A,Rack,1,1,RAH,002,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI045.10A,Rack,1,1,RAI,045,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI043.10A,Rack,1,1,RAI,043,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI041.10A,Rack,1,1,RAI,041,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI039.10A,Rack,1,1,RAI,039,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI037.10A,Rack,1,1,RAI,037,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI035.10A,Rack,1,1,RAI,035,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI033.10A,Rack,1,1,RAI,033,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI031.10A,Rack,1,1,RAI,031,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI029.10A,Rack,1,1,RAI,029,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI027.10A,Rack,1,1,RAI,027,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI025.10A,Rack,1,1,RAI,025,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI023.10A,Rack,1,1,RAI,023,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI021.10A,Rack,1,1,RAI,021,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI019.10A,Rack,1,1,RAI,019,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI017.10A,Rack,1,1,RAI,017,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI015.10A,Rack,1,1,RAI,015,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI013.10A,Rack,1,1,RAI,013,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI011.10A,Rack,1,1,RAI,011,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI009.10A,Rack,1,1,RAI,009,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI007.10A,Rack,1,1,RAI,007,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI003.10A,Rack,1,1,RAI,003,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI001.10A,Rack,1,1,RAI,001,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI044.10A,Rack,1,1,RAI,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI042.10A,Rack,1,1,RAI,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI040.10A,Rack,1,1,RAI,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI038.10A,Rack,1,1,RAI,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI036.10A,Rack,1,1,RAI,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI034.10A,Rack,1,1,RAI,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI032.10A,Rack,1,1,RAI,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI030.10A,Rack,1,1,RAI,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI028.10A,Rack,1,1,RAI,028,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI026.10A,Rack,1,1,RAI,026,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI024.10A,Rack,1,1,RAI,024,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI022.10A,Rack,1,1,RAI,022,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI020.10A,Rack,1,1,RAI,020,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI018.10A,Rack,1,1,RAI,018,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI016.10A,Rack,1,1,RAI,016,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI014.10A,Rack,1,1,RAI,014,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI012.10A,Rack,1,1,RAI,012,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI010.10A,Rack,1,1,RAI,010,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI008.10A,Rack,1,1,RAI,008,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI006.10A,Rack,1,1,RAI,006,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI004.10A,Rack,1,1,RAI,004,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI002.10A,Rack,1,1,RAI,002,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ045.10A,Rack,1,1,RAJ,045,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ043.10A,Rack,1,1,RAJ,043,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ041.10A,Rack,1,1,RAJ,041,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ039.10A,Rack,1,1,RAJ,039,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ037.10A,Rack,1,1,RAJ,037,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ035.10A,Rack,1,1,RAJ,035,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ033.10A,Rack,1,1,RAJ,033,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ031.10A,Rack,1,1,RAJ,031,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ029.10A,Rack,1,1,RAJ,029,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ027.10A,Rack,1,1,RAJ,027,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ025.10A,Rack,1,1,RAJ,025,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ023.10A,Rack,1,1,RAJ,023,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ021.10A,Rack,1,1,RAJ,021,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ019.10A,Rack,1,1,RAJ,019,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ017.10A,Rack,1,1,RAJ,017,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ015.10A,Rack,1,1,RAJ,015,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ013.10A,Rack,1,1,RAJ,013,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ011.10A,Rack,1,1,RAJ,011,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ009.10A,Rack,1,1,RAJ,009,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ007.10A,Rack,1,1,RAJ,007,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ003.10A,Rack,1,1,RAJ,003,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ001.10A,Rack,1,1,RAJ,001,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ044.10A,Rack,1,1,RAJ,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ042.10A,Rack,1,1,RAJ,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ040.10A,Rack,1,1,RAJ,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ038.10A,Rack,1,1,RAJ,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ036.10A,Rack,1,1,RAJ,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ034.10A,Rack,1,1,RAJ,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ032.10A,Rack,1,1,RAJ,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ030.10A,Rack,1,1,RAJ,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK045.10A,Rack,1,1,RAK,045,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK043.10A,Rack,1,1,RAK,043,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK041.10A,Rack,1,1,RAK,041,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK039.10A,Rack,1,1,RAK,039,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK037.10A,Rack,1,1,RAK,037,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK035.10A,Rack,1,1,RAK,035,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK033.10A,Rack,1,1,RAK,033,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK031.10A,Rack,1,1,RAK,031,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK044.10A,Rack,1,1,RAK,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK042.10A,Rack,1,1,RAK,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK040.10A,Rack,1,1,RAK,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK038.10A,Rack,1,1,RAK,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK036.10A,Rack,1,1,RAK,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK034.10A,Rack,1,1,RAK,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK032.10A,Rack,1,1,RAK,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK030.10A,Rack,1,1,RAK,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL045.10A,Rack,1,1,RAL,045,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL043.10A,Rack,1,1,RAL,043,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL041.10A,Rack,1,1,RAL,041,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL039.10A,Rack,1,1,RAL,039,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL037.10A,Rack,1,1,RAL,037,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL035.10A,Rack,1,1,RAL,035,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL033.10A,Rack,1,1,RAL,033,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL031.10A,Rack,1,1,RAL,031,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL044.10A,Rack,1,1,RAL,044,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL042.10A,Rack,1,1,RAL,042,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL040.10A,Rack,1,1,RAL,040,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL038.10A,Rack,1,1,RAL,038,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL036.10A,Rack,1,1,RAL,036,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL034.10A,Rack,1,1,RAL,034,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL032.10A,Rack,1,1,RAL,032,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL030.10A,Rack,1,1,RAL,030,10,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA044.20A,Rack,1,1,RAA,044,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA042.20A,Rack,1,1,RAA,042,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA040.20A,Rack,1,1,RAA,040,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA038.20A,Rack,1,1,RAA,038,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA036.20A,Rack,1,1,RAA,036,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA034.20A,Rack,1,1,RAA,034,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA032.20A,Rack,1,1,RAA,032,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA030.20A,Rack,1,1,RAA,030,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA028.20A,Rack,1,1,RAA,028,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA026.20A,Rack,1,1,RAA,026,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA044.20A,Rack,1,1,RAA,044,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA042.20A,Rack,1,1,RAA,042,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA040.20A,Rack,1,1,RAA,040,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA038.20A,Rack,1,1,RAA,038,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA036.20A,Rack,1,1,RAA,036,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA034.20A,Rack,1,1,RAA,034,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA032.20A,Rack,1,1,RAA,032,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA030.20A,Rack,1,1,RAA,030,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA028.20A,Rack,1,1,RAA,028,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA026.20A,Rack,1,1,RAA,026,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB044.20A,Rack,1,1,RAB,044,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB042.20A,Rack,1,1,RAB,042,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB040.20A,Rack,1,1,RAB,040,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB038.20A,Rack,1,1,RAB,038,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB036.20A,Rack,1,1,RAB,036,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB034.20A,Rack,1,1,RAB,034,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB032.20A,Rack,1,1,RAB,032,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB030.20A,Rack,1,1,RAB,030,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB028.20A,Rack,1,1,RAB,028,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB026.20A,Rack,1,1,RAB,026,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB024.20A,Rack,1,1,RAB,024,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB022.20A,Rack,1,1,RAB,022,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB020.20A,Rack,1,1,RAB,020,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB018.20A,Rack,1,1,RAB,018,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB016.20A,Rack,1,1,RAB,016,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB014.20A,Rack,1,1,RAB,014,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB012.20A,Rack,1,1,RAB,012,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB010.20A,Rack,1,1,RAB,010,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB008.20A,Rack,1,1,RAB,008,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB006.20A,Rack,1,1,RAB,006,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB004.20A,Rack,1,1,RAB,004,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB002.20A,Rack,1,1,RAB,002,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC045.20A,Rack,1,1,RAC,045,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC043.20A,Rack,1,1,RAC,043,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC041.20A,Rack,1,1,RAC,041,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC039.20A,Rack,1,1,RAC,039,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC037.20A,Rack,1,1,RAC,037,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC035.20A,Rack,1,1,RAC,035,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC033.20A,Rack,1,1,RAC,033,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC031.20A,Rack,1,1,RAC,031,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC029.20A,Rack,1,1,RAC,029,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC027.20A,Rack,1,1,RAC,027,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC025.20A,Rack,1,1,RAC,025,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC023.20A,Rack,1,1,RAC,023,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC021.20A,Rack,1,1,RAC,021,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC019.20A,Rack,1,1,RAC,019,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC017.20A,Rack,1,1,RAC,017,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC015.20A,Rack,1,1,RAC,015,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC013.20A,Rack,1,1,RAC,013,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC011.20A,Rack,1,1,RAC,011,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC009.20A,Rack,1,1,RAC,009,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC007.20A,Rack,1,1,RAC,007,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC003.20A,Rack,1,1,RAC,003,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC001.20A,Rack,1,1,RAC,001,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC044.20A,Rack,1,1,RAC,044,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC042.20A,Rack,1,1,RAC,042,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC040.20A,Rack,1,1,RAC,040,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC038.20A,Rack,1,1,RAC,038,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC036.20A,Rack,1,1,RAC,036,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC034.20A,Rack,1,1,RAC,034,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC032.20A,Rack,1,1,RAC,032,20,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC030.20A,Rack,1,1,RAC,030,20,100,180,120,1050
